ip_address,username,failed_attempts,successful_attempts,time_window,label
192.168.128.172,admin,3,1,30,0
192.168.96.229,user,93,0,1,1
192.168.58.104,admin,47,0,1,1
192.168.174.58,test,0,1,5,0
192.168.120.3,test,2,1,30,0
192.168.192.246,admin,0,0,10,0
192.168.130.205,guest,1,1,10,0
192.168.143.91,test,0,1,5,0
192.168.23.174,admin,1,0,10,0
192.168.133.28,admin,0,1,30,0
192.168.185.239,admin,1,0,30,0
192.168.246.36,user,192,0,5,1
192.168.135.239,guest,0,1,30,0
192.168.227.192,admin,2,0,30,0
192.168.244.207,admin,1,0,30,0
192.168.198.75,test,180,0,10,1
192.168.145.164,guest,91,0,5,1
192.168.217.130,guest,0,1,10,0
192.168.15.155,test,134,0,10,1
192.168.57.77,admin,1,0,1,0
192.168.134.249,admin,3,1,5,0
192.168.147.57,test,2,0,30,0
192.168.13.250,admin,0,0,5,0
192.168.110.144,test,137,0,1,1
192.168.53.236,admin,104,0,1,1
192.168.224.75,user,1,0,1,0
192.168.4.121,admin,127,0,30,1
192.168.9.95,test,138,0,10,1
192.168.114.200,guest,0,1,10,0
192.168.54.243,admin,2,1,1,0
192.168.248.105,guest,117,0,30,1
192.168.82.155,guest,0,0,10,0
192.168.75.65,user,141,0,5,1
192.168.250.22,admin,2,1,10,0
192.168.79.16,test,154,0,5,1
192.168.24.169,user,145,0,5,1
192.168.87.86,admin,2,0,10,0
192.168.199.113,test,3,0,10,0
192.168.40.213,admin,0,1,10,0
192.168.196.70,user,2,0,30,0
192.168.87.153,guest,2,1,1,0
192.168.161.16,admin,2,1,10,0
192.168.37.55,user,91,0,1,1
192.168.45.59,user,31,0,5,1
192.168.160.188,user,0,1,30,0
192.168.237.161,admin,50,0,30,1
192.168.175.34,admin,1,0,10,0
192.168.28.49,test,2,0,10,0
192.168.94.224,user,1,0,1,0
192.168.6.56,guest,0,1,5,0
192.168.4.107,admin,1,1,1,0
192.168.254.143,test,1,1,30,0
192.168.81.113,admin,195,0,5,1
192.168.25.212,user,2,0,1,0
192.168.112.49,admin,3,1,5,0
192.168.172.82,user,0,0,30,0
192.168.30.33,test,2,0,30,0
192.168.52.222,test,0,0,10,0
192.168.118.172,test,2,0,10,0
192.168.78.38,guest,82,0,30,1
192.168.56.248,user,182,0,30,1
192.168.49.246,admin,0,0,5,0
192.168.107.92,test,0,0,10,0
192.168.170.186,admin,63,0,30,1
192.168.100.8,test,2,1,30,0
192.168.145.246,guest,152,0,10,1
192.168.110.213,admin,2,1,10,0
192.168.21.47,user,2,0,1,0
192.168.243.51,admin,76,0,5,1
192.168.225.188,admin,113,0,5,1
192.168.137.195,user,1,1,5,0
192.168.196.186,admin,186,0,1,1
192.168.51.115,admin,134,0,10,1
192.168.234.83,admin,2,1,1,0
192.168.52.66,admin,0,1,10,0
192.168.46.205,admin,1,1,5,0
192.168.169.251,admin,89,0,10,1
192.168.14.60,test,1,0,5,0
192.168.99.179,guest,2,0,10,0
192.168.123.215,admin,1,0,1,0
192.168.181.245,user,3,1,10,0
192.168.106.150,admin,0,0,1,0
192.168.238.20,user,2,1,30,0
192.168.121.209,user,2,1,10,0
192.168.19.118,guest,2,1,5,0
192.168.214.211,test,3,0,10,0
192.168.158.158,test,1,1,5,0
192.168.40.179,admin,0,1,5,0
192.168.141.215,test,92,0,5,1
192.168.12.51,test,2,1,10,0
192.168.121.133,user,2,1,30,0
192.168.51.186,admin,64,0,10,1
192.168.240.237,admin,0,1,5,0
192.168.18.227,admin,2,0,1,0
192.168.205.135,guest,0,1,1,0
192.168.247.68,user,108,0,30,1
192.168.178.94,admin,3,1,30,0
192.168.160.79,admin,2,1,5,0
192.168.147.177,guest,2,1,1,0
192.168.2.84,guest,2,1,10,0
192.168.139.138,admin,2,1,30,0
192.168.160.88,user,3,1,5,0
192.168.172.174,test,3,1,1,0
192.168.193.170,admin,1,0,1,0
192.168.157.10,admin,1,1,1,0
192.168.47.220,guest,1,0,10,0
192.168.124.236,guest,1,1,5,0
192.168.74.15,admin,1,1,1,0
192.168.95.246,admin,2,1,10,0
192.168.245.153,guest,2,0,1,0
192.168.250.166,admin,2,1,5,0
192.168.175.58,admin,1,1,5,0
192.168.133.4,user,106,0,1,1
192.168.113.109,admin,0,0,1,0
192.168.73.161,admin,3,0,5,0
192.168.3.56,guest,97,0,30,1
192.168.184.34,admin,73,0,30,1
192.168.64.206,admin,162,0,5,1
192.168.239.209,admin,176,0,10,1
192.168.247.107,admin,3,1,10,0
192.168.110.5,user,2,1,30,0
192.168.147.201,admin,3,0,10,0
192.168.241.201,user,1,0,1,0
192.168.9.166,user,1,1,30,0
192.168.187.175,test,149,0,1,1
192.168.129.221,admin,3,1,1,0
192.168.194.220,admin,1,0,10,0
192.168.98.112,test,0,1,10,0
192.168.119.242,guest,1,0,30,0
192.168.118.49,admin,55,0,30,1
192.168.227.107,admin,155,0,10,1
192.168.210.7,user,1,0,30,0
192.168.164.30,guest,1,1,5,0
192.168.54.41,user,3,0,30,0
192.168.147.152,user,161,0,10,1
192.168.16.135,admin,2,1,1,0
192.168.90.72,admin,3,1,1,0
192.168.122.236,admin,0,0,5,0
192.168.94.249,user,3,0,5,0
192.168.168.200,guest,3,0,30,0
192.168.191.137,admin,1,1,1,0
192.168.68.199,admin,61,0,30,1
192.168.43.212,admin,41,0,10,1
192.168.234.253,guest,1,1,10,0
192.168.230.50,user,73,0,1,1
192.168.159.211,guest,30,0,1,1
192.168.123.47,guest,1,1,5,0
192.168.147.239,test,3,0,5,0
192.168.57.13,guest,39,0,10,1
192.168.4.7,admin,3,0,10,0
192.168.251.214,guest,3,1,30,0
192.168.138.204,admin,3,0,1,0
192.168.121.235,test,0,1,5,0
192.168.131.10,test,0,0,1,0
192.168.136.181,user,3,1,30,0
192.168.16.65,admin,120,0,10,1
192.168.114.26,admin,1,1,10,0
192.168.194.114,user,1,0,5,0
192.168.184.143,test,0,0,1,0
192.168.58.22,guest,182,0,1,1
192.168.179.92,test,3,1,10,0
192.168.109.89,guest,2,0,1,0
192.168.135.100,guest,2,1,1,0
192.168.176.69,user,0,0,10,0
192.168.17.3,guest,3,1,30,0
192.168.55.82,admin,31,0,10,1
192.168.85.124,user,1,1,30,0
192.168.187.22,admin,126,0,10,1
192.168.111.205,admin,3,1,1,0
192.168.22.139,admin,3,0,30,0
192.168.199.154,test,87,0,1,1
192.168.105.12,user,2,0,5,0
192.168.74.48,guest,1,1,5,0
192.168.139.10,admin,0,0,5,0
192.168.12.91,guest,67,0,30,1
192.168.33.133,test,121,0,5,1
192.168.175.37,admin,3,1,1,0
192.168.250.39,user,0,1,1,0
192.168.170.31,admin,0,0,10,0
192.168.197.172,guest,2,1,5,0
192.168.171.58,user,3,0,5,0
192.168.87.214,admin,192,0,1,1
192.168.188.248,admin,68,0,30,1
192.168.110.159,guest,2,1,10,0
192.168.194.245,test,2,0,10,0
192.168.222.41,admin,2,0,1,0
192.168.63.185,user,182,0,5,1
192.168.245.166,user,0,1,30,0
192.168.122.247,user,29,0,1,1
192.168.238.1,test,2,1,5,0
192.168.80.240,user,138,0,10,1
192.168.120.94,guest,2,1,5,0
192.168.91.250,guest,192,0,30,1
192.168.213.251,user,1,0,1,0
192.168.82.220,guest,0,0,5,0
192.168.70.73,user,2,0,5,0
192.168.105.172,user,168,0,30,1
192.168.123.124,admin,35,0,5,1
192.168.214.98,admin,138,0,1,1
192.168.170.164,test,171,0,10,1
192.168.41.116,test,1,0,30,0
192.168.101.36,user,2,0,10,0
192.168.149.207,user,0,1,30,0
192.168.178.45,admin,2,0,10,0
192.168.119.199,user,0,0,10,0
192.168.91.38,guest,2,1,1,0
192.168.158.199,admin,111,0,1,1
192.168.32.13,user,197,0,10,1
192.168.67.109,test,0,0,5,0
192.168.30.191,user,2,1,10,0
192.168.96.51,admin,27,0,30,1
192.168.21.60,test,166,0,10,1
192.168.231.252,admin,36,0,1,1
192.168.104.114,admin,2,1,5,0
192.168.182.225,test,189,0,10,1
192.168.63.121,user,3,1,5,0
192.168.50.10,test,119,0,1,1
192.168.28.151,user,3,0,10,0
192.168.25.239,user,1,0,10,0
192.168.47.104,test,0,0,30,0
192.168.243.183,test,3,1,30,0
192.168.217.4,user,26,0,1,1
192.168.81.121,user,1,0,1,0
192.168.3.225,admin,0,0,1,0
192.168.12.20,test,145,0,10,1
192.168.49.159,admin,2,1,1,0
192.168.57.68,user,2,0,10,0
192.168.138.202,test,69,0,10,1
192.168.78.253,user,2,0,1,0
192.168.48.74,guest,2,1,30,0
192.168.248.248,guest,0,0,5,0
192.168.186.139,admin,3,0,10,0
192.168.28.183,admin,3,0,5,0
192.168.167.204,admin,101,0,10,1
192.168.142.237,user,2,1,10,0
192.168.121.222,user,3,1,5,0
192.168.32.185,admin,3,0,5,0
192.168.181.196,test,0,1,1,0
192.168.246.110,user,3,1,5,0
192.168.187.82,guest,1,0,10,0
192.168.93.233,user,144,0,30,1
192.168.75.91,admin,54,0,10,1
192.168.203.15,user,3,0,1,0
192.168.195.14,admin,2,1,5,0
192.168.227.25,test,0,1,30,0
192.168.58.223,test,94,0,30,1
192.168.126.174,admin,0,0,5,0
192.168.93.22,test,0,1,1,0
192.168.45.31,user,0,1,10,0
192.168.151.221,admin,45,0,10,1
192.168.25.28,admin,3,0,5,0
192.168.251.226,guest,3,0,1,0
192.168.234.77,test,63,0,5,1
192.168.28.225,guest,151,0,1,1
192.168.172.61,user,2,0,30,0
192.168.110.217,guest,0,1,1,0
192.168.98.210,test,0,1,5,0
192.168.84.108,admin,95,0,1,1
192.168.29.166,admin,2,0,5,0
192.168.180.160,admin,0,0,1,0
192.168.134.145,user,2,1,10,0
192.168.56.236,user,1,0,30,0
192.168.117.204,guest,3,1,5,0
192.168.116.27,guest,0,1,30,0
192.168.20.42,user,0,0,30,0
192.168.18.202,user,2,0,5,0
192.168.250.245,admin,0,0,10,0
192.168.77.102,test,1,0,30,0
192.168.211.215,admin,2,0,30,0
192.168.224.249,test,1,0,1,0
192.168.111.176,admin,3,0,1,0
192.168.225.68,guest,93,0,10,1
192.168.74.66,test,1,0,10,0
192.168.64.253,user,1,0,1,0
192.168.220.139,user,0,1,30,0
192.168.132.143,guest,0,0,5,0
192.168.130.143,admin,57,0,10,1
192.168.165.244,user,1,0,5,0
192.168.49.44,user,113,0,5,1
192.168.194.38,admin,3,0,30,0
192.168.30.161,user,0,1,30,0
192.168.37.70,user,3,0,30,0
192.168.181.180,test,3,0,10,0
192.168.255.127,user,1,0,5,0
192.168.145.116,user,2,0,30,0
192.168.97.29,test,43,0,5,1
192.168.203.6,test,2,0,10,0
192.168.33.191,test,0,0,10,0
192.168.236.235,test,2,1,10,0
192.168.8.38,user,3,1,10,0
192.168.30.98,admin,3,0,1,0
192.168.68.50,guest,3,1,10,0
192.168.244.126,guest,3,1,1,0
192.168.121.45,guest,3,1,5,0
192.168.154.175,guest,65,0,1,1
192.168.93.136,test,77,0,5,1
192.168.228.143,test,2,0,10,0
192.168.201.44,guest,0,0,1,0
192.168.216.27,user,2,0,30,0
192.168.65.205,test,195,0,1,1
192.168.159.138,test,71,0,5,1
192.168.88.35,admin,0,0,30,0
192.168.30.85,guest,0,1,1,0
192.168.4.133,admin,1,1,10,0
192.168.214.111,test,0,1,5,0
192.168.15.238,admin,2,0,5,0
192.168.195.165,user,2,1,30,0
192.168.175.38,test,67,0,5,1
192.168.163.118,test,1,0,30,0
192.168.187.236,user,1,0,30,0
192.168.209.238,admin,3,1,1,0
192.168.238.155,admin,185,0,10,1
192.168.131.150,test,0,1,30,0
192.168.206.109,guest,42,0,1,1
192.168.11.60,guest,161,0,30,1
192.168.134.181,user,163,0,30,1
192.168.109.93,admin,127,0,1,1
192.168.22.158,user,3,0,1,0
192.168.147.136,user,131,0,30,1
192.168.212.84,guest,3,0,30,0
192.168.223.5,test,79,0,1,1
192.168.33.195,test,116,0,5,1
192.168.95.145,user,155,0,1,1
192.168.216.41,user,1,1,5,0
192.168.29.13,admin,198,0,10,1
192.168.25.23,guest,2,1,1,0
192.168.122.31,admin,0,0,5,0
192.168.249.50,user,151,0,5,1
192.168.25.246,user,24,0,10,1
192.168.105.149,admin,154,0,10,1
192.168.67.160,test,3,1,5,0
192.168.99.45,admin,73,0,10,1
192.168.61.176,admin,1,0,1,0
192.168.111.134,user,3,1,5,0
192.168.49.208,admin,170,0,5,1
192.168.229.43,admin,3,0,1,0
192.168.45.214,admin,49,0,1,1
192.168.221.148,guest,3,1,10,0
192.168.63.206,test,118,0,1,1
192.168.101.47,guest,30,0,30,1
192.168.94.135,test,1,0,30,0
192.168.109.180,test,0,0,10,0
192.168.116.201,guest,1,0,10,0
192.168.65.158,guest,57,0,1,1
192.168.12.244,user,0,0,1,0
192.168.238.79,user,0,1,30,0
192.168.206.182,user,90,0,1,1
192.168.54.147,guest,0,0,30,0
192.168.244.132,user,2,1,5,0
192.168.73.78,admin,3,0,5,0
192.168.105.178,guest,3,0,5,0
192.168.90.148,admin,35,0,30,1
192.168.223.119,guest,3,0,5,0
192.168.113.100,guest,3,1,10,0
192.168.78.16,test,3,1,1,0
192.168.76.12,user,66,0,1,1
192.168.213.160,user,1,1,30,0
192.168.109.203,user,1,1,10,0
192.168.121.129,test,3,0,10,0
192.168.163.56,user,3,0,10,0
192.168.168.98,guest,166,0,30,1
192.168.29.150,admin,1,1,5,0
192.168.2.246,guest,0,1,5,0
192.168.204.173,test,2,1,1,0
192.168.20.83,user,0,0,5,0
192.168.118.102,user,0,0,10,0
192.168.160.212,test,0,0,5,0
192.168.90.198,admin,1,0,10,0
192.168.98.229,test,74,0,5,1
192.168.22.205,guest,2,1,30,0
192.168.111.178,user,2,0,30,0
192.168.115.183,admin,142,0,30,1
192.168.63.135,user,2,0,5,0
192.168.89.101,admin,2,0,1,0
192.168.135.158,admin,3,1,1,0
192.168.67.187,user,81,0,5,1
192.168.117.212,test,1,1,10,0
192.168.50.123,user,3,0,10,0
192.168.30.138,guest,48,0,30,1
192.168.42.224,user,160,0,1,1
192.168.32.26,user,0,1,10,0
192.168.128.42,admin,0,0,5,0
192.168.238.178,test,1,1,30,0
192.168.218.117,admin,2,1,1,0
192.168.88.250,admin,88,0,5,1
192.168.179.67,guest,0,1,10,0
192.168.24.148,admin,54,0,5,1
192.168.180.176,user,92,0,5,1
192.168.104.90,admin,58,0,1,1
192.168.142.88,test,0,1,1,0
192.168.117.121,test,1,0,1,0
192.168.204.49,guest,2,1,10,0
192.168.174.12,test,3,1,1,0
192.168.140.36,user,2,0,10,0
192.168.40.90,admin,3,1,30,0
192.168.7.125,guest,3,0,5,0
192.168.227.137,test,140,0,1,1
192.168.94.223,test,3,0,1,0
192.168.174.62,test,0,1,5,0
192.168.35.40,admin,3,0,1,0
192.168.14.127,test,3,1,30,0
192.168.131.53,admin,3,1,30,0
192.168.122.142,test,2,0,30,0
192.168.8.193,admin,197,0,10,1
192.168.110.174,test,31,0,1,1
192.168.20.223,guest,191,0,1,1
192.168.174.102,user,0,0,5,0
192.168.14.119,test,69,0,30,1
192.168.109.189,user,116,0,10,1
192.168.112.120,user,104,0,30,1
192.168.5.193,test,3,1,30,0
192.168.136.130,test,3,0,30,0
192.168.14.247,admin,3,1,5,0
192.168.214.19,user,1,0,10,0
192.168.72.154,admin,1,1,5,0
192.168.153.105,admin,55,0,5,1
192.168.178.64,test,127,0,1,1
192.168.251.81,test,0,0,1,0
192.168.73.98,test,3,0,1,0
192.168.139.85,test,1,0,30,0
192.168.65.9,admin,181,0,30,1
192.168.182.5,admin,114,0,10,1
192.168.192.39,test,155,0,30,1
192.168.152.89,test,1,0,30,0
192.168.179.23,guest,1,0,5,0
192.168.157.248,user,70,0,5,1
192.168.192.187,test,1,0,1,0
192.168.123.22,test,0,1,1,0
192.168.120.54,guest,147,0,1,1
192.168.142.145,guest,112,0,1,1
192.168.205.120,user,0,0,5,0
192.168.169.140,guest,0,1,5,0
192.168.113.100,test,0,0,5,0
192.168.55.133,guest,3,0,10,0
192.168.32.49,test,190,0,1,1
192.168.245.242,user,3,0,10,0
192.168.74.117,guest,1,1,1,0
192.168.40.14,admin,0,1,5,0
192.168.123.140,guest,186,0,30,1
192.168.110.145,user,3,0,1,0
192.168.98.7,admin,75,0,5,1
192.168.148.73,test,53,0,5,1
192.168.125.220,guest,2,1,5,0
192.168.105.248,user,2,1,1,0
192.168.42.170,user,3,0,30,0
192.168.190.26,user,2,0,30,0
192.168.9.218,admin,2,0,30,0
192.168.145.139,admin,2,1,1,0
192.168.172.213,user,111,0,1,1
192.168.170.45,admin,44,0,30,1
192.168.216.215,test,1,1,1,0
192.168.88.70,user,101,0,10,1
192.168.239.105,guest,197,0,30,1
192.168.175.58,guest,0,0,10,0
192.168.68.84,guest,139,0,10,1
192.168.165.30,admin,2,1,10,0
192.168.161.83,admin,2,1,1,0
192.168.97.166,guest,0,1,1,0
192.168.184.120,user,0,0,1,0
192.168.242.71,test,2,1,1,0
192.168.91.124,admin,3,0,5,0
192.168.69.92,user,35,0,5,1
192.168.152.38,admin,25,0,1,1
192.168.110.176,user,3,0,1,0
192.168.62.194,test,63,0,10,1
192.168.160.41,guest,2,0,10,0
192.168.155.247,user,3,1,30,0
192.168.85.188,user,2,0,1,0
192.168.203.90,test,2,0,30,0
192.168.75.167,guest,157,0,10,1
192.168.6.118,test,1,0,10,0
192.168.124.181,test,3,0,5,0
192.168.160.66,user,38,0,10,1
192.168.158.7,guest,0,0,5,0
192.168.36.217,test,2,0,10,0
192.168.7.179,test,1,0,10,0
192.168.13.246,guest,2,1,30,0
192.168.118.11,user,2,1,10,0
192.168.135.97,user,3,0,30,0
192.168.123.240,admin,55,0,30,1
192.168.81.163,admin,3,0,1,0
192.168.177.220,test,3,1,30,0
192.168.8.120,guest,0,0,30,0
192.168.249.100,test,3,0,10,0
192.168.22.10,user,184,0,1,1
192.168.34.205,guest,3,0,30,0
192.168.88.223,user,0,1,5,0
192.168.182.4,test,3,1,10,0
192.168.132.231,guest,3,1,1,0
192.168.204.23,admin,199,0,1,1
192.168.39.175,guest,105,0,10,1
192.168.125.70,guest,2,0,1,0
192.168.211.248,admin,59,0,30,1
192.168.206.11,test,3,0,1,0
192.168.203.188,user,0,1,30,0
192.168.217.210,guest,93,0,10,1
192.168.71.107,user,2,1,10,0
192.168.216.98,test,2,0,1,0
192.168.66.97,guest,3,0,5,0
192.168.17.167,test,2,0,30,0
192.168.188.178,test,51,0,5,1
192.168.67.71,user,2,1,10,0
192.168.99.188,guest,3,1,5,0
192.168.141.101,guest,23,0,10,1
192.168.236.182,guest,3,0,30,0
192.168.170.176,admin,1,0,1,0
192.168.33.210,user,109,0,30,1
192.168.155.234,user,2,1,1,0
192.168.155.205,admin,157,0,30,1
192.168.199.11,guest,70,0,1,1
192.168.182.69,guest,3,0,1,0
192.168.79.201,user,3,1,1,0
192.168.108.96,user,33,0,10,1
192.168.161.43,test,3,1,10,0
192.168.154.163,guest,2,0,10,0
192.168.164.108,user,0,0,5,0
192.168.202.153,test,1,0,5,0
192.168.193.15,admin,1,1,30,0
192.168.223.14,guest,2,1,1,0
192.168.112.214,admin,0,1,30,0
192.168.195.95,test,171,0,10,1
192.168.185.218,test,166,0,1,1
192.168.221.106,admin,2,1,10,0
192.168.177.200,test,124,0,5,1
192.168.155.236,user,199,0,30,1
192.168.212.161,test,144,0,1,1
192.168.195.32,test,0,1,5,0
192.168.77.84,test,1,0,30,0
192.168.94.113,guest,0,1,5,0
192.168.115.227,user,3,0,30,0
192.168.118.138,test,3,0,1,0
192.168.152.78,user,1,0,10,0
192.168.78.84,user,3,0,1,0
192.168.201.129,user,2,1,1,0
192.168.0.8,admin,61,0,30,1
192.168.214.206,user,78,0,1,1
192.168.167.238,guest,3,1,1,0
192.168.29.119,guest,1,1,1,0
192.168.212.6,user,1,0,1,0
192.168.177.181,admin,22,0,10,1
192.168.154.38,guest,2,1,10,0
192.168.195.107,test,0,1,10,0
192.168.35.196,user,1,0,1,0
192.168.218.117,test,0,0,5,0
192.168.137.109,user,1,0,30,0
192.168.128.94,test,79,0,30,1
192.168.187.31,admin,173,0,1,1
192.168.177.244,user,0,1,10,0
192.168.215.24,admin,1,1,1,0
192.168.221.80,guest,51,0,30,1
192.168.38.25,test,33,0,1,1
192.168.35.25,guest,0,1,5,0
192.168.199.46,guest,2,1,10,0
192.168.70.129,test,3,1,1,0
192.168.61.143,user,1,0,5,0
192.168.141.158,user,2,1,1,0
192.168.255.99,user,112,0,10,1
192.168.250.62,user,3,0,10,0
192.168.153.213,guest,193,0,1,1
192.168.56.84,guest,3,0,1,0
192.168.44.102,test,1,0,10,0
192.168.249.234,guest,1,0,10,0
192.168.195.90,user,28,0,1,1
192.168.3.249,admin,41,0,10,1
192.168.100.101,test,0,0,30,0
192.168.24.194,guest,0,1,5,0
192.168.250.114,user,2,1,5,0
192.168.134.50,admin,0,0,1,0
192.168.45.231,test,2,0,10,0
192.168.200.130,guest,121,0,10,1
192.168.46.6,user,2,1,10,0
192.168.162.8,test,0,0,30,0
192.168.6.111,guest,194,0,5,1
192.168.102.181,user,25,0,30,1
192.168.203.108,user,184,0,5,1
192.168.63.108,admin,2,0,30,0
192.168.168.53,guest,2,1,30,0
192.168.80.246,user,73,0,10,1
192.168.200.70,admin,3,1,10,0
192.168.178.209,admin,93,0,5,1
192.168.219.182,user,2,1,5,0
192.168.181.76,guest,63,0,5,1
192.168.23.210,admin,92,0,10,1
192.168.111.102,user,79,0,5,1
192.168.205.171,user,177,0,30,1
192.168.197.57,test,1,0,1,0
192.168.235.60,guest,2,0,1,0
192.168.58.6,admin,47,0,30,1
192.168.177.55,user,127,0,30,1
192.168.137.62,guest,3,0,1,0
192.168.66.84,user,1,1,5,0
192.168.68.146,guest,190,0,1,1
192.168.170.131,test,0,0,1,0
192.168.56.17,guest,0,1,5,0
192.168.69.60,admin,147,0,1,1
192.168.95.191,admin,0,0,30,0
192.168.147.164,test,2,0,30,0
192.168.152.204,admin,0,0,30,0
192.168.228.36,user,2,1,5,0
192.168.11.186,test,3,1,30,0
192.168.91.113,user,3,0,30,0
192.168.202.131,admin,54,0,10,1
192.168.164.179,user,1,0,10,0
192.168.225.153,test,2,1,30,0
192.168.247.174,admin,2,1,30,0
192.168.244.18,test,1,0,10,0
192.168.226.161,guest,0,0,30,0
192.168.93.213,user,3,0,10,0
192.168.152.177,admin,193,0,30,1
192.168.142.170,test,3,0,30,0
192.168.138.135,user,1,0,30,0
192.168.88.26,admin,32,0,30,1
192.168.116.144,test,3,1,1,0
192.168.194.40,user,2,0,5,0
192.168.216.106,test,0,0,30,0
192.168.145.191,guest,2,1,30,0
192.168.159.16,admin,1,1,10,0
192.168.129.43,guest,167,0,10,1
192.168.176.193,admin,176,0,1,1
192.168.50.31,admin,3,1,30,0
192.168.168.210,admin,1,0,1,0
192.168.47.95,admin,121,0,10,1
192.168.201.132,test,1,0,5,0
192.168.234.88,admin,2,1,5,0
192.168.180.153,test,151,0,5,1
192.168.167.43,guest,2,0,10,0
192.168.98.204,test,0,0,1,0
192.168.197.236,user,113,0,30,1
192.168.230.128,admin,2,0,5,0
192.168.45.137,admin,91,0,30,1
192.168.141.175,admin,0,0,5,0
192.168.162.226,test,2,0,30,0
192.168.129.251,user,2,1,10,0
192.168.43.40,guest,3,1,30,0
192.168.7.205,admin,3,1,5,0
192.168.65.185,test,2,1,10,0
192.168.30.11,test,37,0,10,1
192.168.187.200,test,0,1,10,0
192.168.151.73,user,76,0,10,1
192.168.31.23,user,3,0,30,0
192.168.70.106,test,3,0,5,0
192.168.132.98,test,2,0,30,0
192.168.82.101,guest,2,0,1,0
192.168.88.13,guest,159,0,5,1
192.168.118.240,admin,1,1,1,0
192.168.213.206,user,3,0,10,0
192.168.40.179,user,0,1,5,0
192.168.3.31,guest,1,1,10,0
192.168.167.212,guest,0,1,5,0
192.168.9.83,test,0,0,5,0
192.168.218.144,user,3,1,1,0
192.168.17.207,guest,3,1,5,0
192.168.180.109,admin,1,1,10,0
192.168.248.101,admin,3,1,5,0
192.168.18.140,test,2,1,1,0
192.168.232.6,guest,1,1,5,0
192.168.2.153,test,168,0,30,1
192.168.76.155,admin,3,0,30,0
192.168.111.37,guest,180,0,30,1
192.168.129.129,test,80,0,30,1
192.168.1.10,user,1,1,5,0
192.168.200.144,admin,2,1,30,0
192.168.161.14,user,3,1,1,0
192.168.163.81,guest,153,0,10,1
192.168.137.243,guest,160,0,10,1
192.168.158.219,admin,3,0,1,0
192.168.199.69,test,3,0,1,0
192.168.30.211,admin,80,0,30,1
192.168.22.110,guest,65,0,5,1
192.168.200.90,guest,0,1,30,0
192.168.159.153,user,1,0,5,0
192.168.47.223,admin,171,0,30,1
192.168.213.96,guest,125,0,30,1
192.168.158.40,guest,0,1,5,0
192.168.146.178,admin,2,0,30,0
192.168.184.19,test,0,0,1,0
192.168.79.37,user,3,1,30,0
192.168.191.193,admin,3,1,30,0
192.168.227.226,user,2,1,30,0
192.168.230.82,guest,1,0,1,0
192.168.97.201,user,34,0,1,1
192.168.8.243,guest,124,0,1,1
192.168.234.167,test,70,0,30,1
192.168.194.207,admin,1,1,1,0
192.168.223.192,guest,3,0,5,0
192.168.168.207,user,0,0,1,0
192.168.52.45,user,0,0,30,0
192.168.253.218,admin,2,0,10,0
192.168.243.124,test,2,1,30,0
192.168.236.248,user,2,1,30,0
192.168.255.148,admin,2,1,30,0
192.168.45.243,admin,2,1,1,0
192.168.59.251,admin,2,0,1,0
192.168.85.93,guest,2,0,10,0
192.168.172.252,guest,148,0,1,1
192.168.133.21,admin,2,1,5,0
192.168.191.38,user,57,0,10,1
192.168.218.41,test,43,0,30,1
192.168.189.28,user,55,0,1,1
192.168.139.91,user,3,1,5,0
192.168.21.128,admin,28,0,30,1
192.168.206.156,guest,2,1,1,0
192.168.31.185,admin,186,0,1,1
192.168.169.19,user,2,1,30,0
192.168.66.211,admin,43,0,10,1
192.168.27.56,user,0,0,10,0
192.168.147.4,user,0,1,30,0
192.168.128.174,test,0,0,5,0
192.168.10.29,user,71,0,10,1
192.168.99.246,test,1,0,1,0
192.168.156.83,admin,2,1,30,0
192.168.151.38,test,1,1,30,0
192.168.98.84,guest,0,1,1,0
192.168.34.89,admin,1,1,30,0
192.168.108.41,admin,35,0,5,1
192.168.170.106,test,93,0,30,1
192.168.183.35,guest,3,0,1,0
192.168.243.175,admin,2,1,30,0
192.168.186.155,user,3,1,5,0
192.168.254.115,admin,3,1,10,0
192.168.55.49,admin,3,0,5,0
192.168.66.156,user,1,0,30,0
192.168.34.127,admin,3,1,5,0
192.168.240.187,user,1,1,10,0
192.168.246.9,guest,68,0,5,1
192.168.69.24,user,187,0,30,1
192.168.243.238,user,118,0,10,1
192.168.35.21,guest,1,1,30,0
192.168.202.7,user,3,0,10,0
192.168.150.204,test,3,1,5,0
192.168.96.244,admin,0,1,5,0
192.168.13.129,test,105,0,10,1
192.168.95.105,user,0,1,10,0
192.168.44.66,test,164,0,1,1
192.168.60.206,user,0,0,1,0
192.168.45.161,guest,109,0,10,1
192.168.110.8,guest,2,1,30,0
192.168.176.175,user,1,1,10,0
192.168.38.148,admin,3,0,30,0
192.168.82.91,user,1,0,1,0
192.168.118.12,test,3,0,5,0
192.168.96.70,test,3,0,10,0
192.168.218.183,user,3,1,30,0
192.168.22.23,admin,142,0,10,1
192.168.20.154,guest,155,0,30,1
192.168.160.119,guest,1,1,30,0
192.168.227.88,guest,1,0,5,0
192.168.160.35,user,1,0,1,0
192.168.178.44,admin,85,0,5,1
192.168.235.173,test,3,1,1,0
192.168.87.37,test,2,0,10,0
192.168.251.208,test,44,0,30,1
192.168.89.246,test,38,0,1,1
192.168.216.238,guest,131,0,30,1
192.168.209.195,guest,1,1,5,0
